,label_pl,text_pl
98,Przeziębienie,Cały czas mam czerwone i łzawiące oczy. Moje zatoki również nękał ciągły ucisk. Mój oddech był dość ciężki i cały czas czułem się wyczerpany. Moje węzły chłonne są podrażnione i mam też dużo śluzu w gardle.
99,Przeziębienie,"Zawsze mam uczucie gorąca, opuchnięte oczy i uczucie, że coś zatyka mi zatoki. Moja klatka piersiowa jest dość ciężka i kaszlę dużo mazi. Nie mam węchu, bardzo bolą mnie mięśnie."
100,Zapalenie płuc,"Ostatnio jest mi bardzo zimno i jestem zmęczona, często kaszlę i odczuwam ból w klatce piersiowej. Moje serce też bije bardzo szybko, a kiedy kaszlę, flegma ma rdzawy kolor."
101,Zapalenie płuc,"Ostatnio dużo kaszlę, odczuwam ból w klatce piersiowej, czuję się niesamowicie zmarznięty i wyczerpany. Poza tym serce mi mocno bije, a wydychana przeze mnie flegma ma czerwonawy odcień."
102,Zapalenie płuc,"Czuję się naprawdę wyczerpana i zmarznięta, i nie mogę przestać kaszleć. Kiedy to robię, boli mnie w klatce piersiowej, a serce bije jak szalone. Śluz, który kaszlę, ma obrzydliwie brązowawy kolor."
103,Zapalenie płuc,"Jestem wyczerpany, zmarznięty i nie mogę przestać kaszleć. Kiedy to robię, czuję ból w klatce piersiowej i serce bije mi szybciej. Mój śluz podczas kaszlu ma obrzydliwy brązowawy odcień."
104,Zapalenie płuc,"Mam dreszcze i czuję się wyczerpana i nie mogę się otrząsnąć z kaszlu. Boli mnie klatka piersiowa, kiedy kaszlę, a serce ma wrażenie, że jedzie z prędkością miliona mil na godzinę. Flegma, którą kaszlę, ma kolor brudnej rdzy."
105,Zapalenie płuc,"Mam dreszcze, czuję się wyczerpany i nie mogę pozbyć się kaszlu. Kiedy kaszlę, boli mnie klatka piersiowa, a serce ma wrażenie, jakby biło z szybkością miliona mil na godzinę. Odkrztuszam paskudną flegmę w kolorze rdzy."
106,Zapalenie płuc,"Ostatnio czuję się bardzo słabo i jest mi zimno, a kaszel nie ustępuje. Kiedy kaszlę, boli mnie w klatce piersiowej, a serce bije mi mocno. Śluz, który wydobywam, ma rdzawobrązowy kolor."
107,Zapalenie płuc,"Mam dreszcze i czuję się naprawdę wyczerpany, a kaszel nie chce minąć. Boli mnie klatka piersiowa, kiedy kaszlę, a serce bije mi jak szalone. Śluz, który przywołuję, jest obrzydliwie brązowawy."
108,Zapalenie płuc,"Mam dreszcze, czuję się naprawdę wyczerpana, a mój kaszel nie chce ustąpić. Kiedy kaszlę, boli mnie klatka piersiowa i serce bije. To obrzydliwy brązowawy odcień, śluz, który się pojawia."
109,Zapalenie płuc,"Mam naprawdę wysoką gorączkę i trudności z oddychaniem. Bardzo się pocę, jest mi naprawdę zimno i jestem zmęczony. Moje serce bije bardzo szybko i mam brązowawą plwocinę"
110,Zapalenie płuc,"Mam problemy z oddychaniem i mam bardzo wysoką gorączkę. Bardzo się pocę, odczuwam ogromne zmęczenie i jest mi zimno. Serce mi bije i kaszlę brązowawą wydzieliną."
111,Zapalenie płuc,"Mam bardzo wysoką temperaturę i ciężko mi oddychać. Obficie się pocę i trzęsę się z dreszczy. Jestem naprawdę zmęczony, a moje serce bije bardzo szybko. Wychodzi mi też brązowawa flegma"
112,Zapalenie płuc,Mam problemy z oddychaniem i mam naprawdę wysoką gorączkę. Jestem mokry od potu i drżę z zimna. Serce bije mi szybko i jestem dość wyczerpana. Dodatkowo zaraz będę mieć brązowawą flegmę.
113,Zapalenie płuc,"Mam naprawdę wysoką gorączkę i ciężko mi złapać oddech. Bardzo się pocę, jest mi zimno i jestem zmęczona, a moje serce bije bardzo szybko. Wychodzi mi też brązowawa flegma."
114,Zapalenie płuc,"Mam naprawdę wysoką gorączkę i problemy z oddychaniem. Serce bije mi dość szybko, bardzo się pocę, jest mi zimno i jestem wyczerpana. Zaraz też wykaszlam brązowawą flegmę."
115,Zapalenie płuc,"Poczułem się naprawdę źle z wysoką gorączką, dusznością, poceniem się, dreszczami i skrajnym zmęczeniem. Moje tętno jest szybkie i kaszlę dużo brązowawej plwociny."
116,Zapalenie płuc,"Przy wysokiej temperaturze, dusznościach, poceniu się, dreszczach i intensywnym wyczerpaniu czuję się dość słabo. Odkrztuszam dużo brązowawej flegmy i tętno mi przyspiesza."
117,Zapalenie płuc,"Naprawdę ciężko mi złapać oddech i bardzo się pocę. Czuję się naprawdę źle i mam dużo śluzu w gardle. Boli mnie klatka piersiowa i serce bije jak szalone. Śluz, który kaszlę, jest ciemny i wygląda jak rdza."
118,Zapalenie płuc,"Obficie się pocę i ciężko mi złapać oddech. Czuję się bardzo źle, a moje gardło jest bardzo śluzowe. Serce mi bije i boli mnie klatka piersiowa. Odkrztuszam gęsty śluz przypominający rdzę."
119,Zapalenie płuc,"Mam duże problemy z oddychaniem i jestem naprawdę niespokojny. Źle się czuję i bardzo się pocę. Boli mnie klatka piersiowa i mam dużo śluzu w gardle. Serce wali mi jak szalone, a śluz, który kaszlę, stracił kolor."
120,Zapalenie płuc,"Nie mogę zaczerpnąć wystarczającej ilości powietrza i bardzo się pocę. Źle się czuję i mam dużo flegmy w gardle. Boli mnie klatka piersiowa i serce bije jak szalone. Śluz, który kaszlę, ma czerwonawy kolor."
121,Zapalenie płuc,Obficie się pocę i nie mogę zaczerpnąć wystarczającej ilości powietrza. Moje gardło jest wypełnione dużą ilością śluzu i nie czuję się dobrze. Serce mi bije i boli mnie klatka piersiowa. Odkrztuszam czerwonawy śluz.
122,Zapalenie płuc,"Nie mogę złapać oddechu i bardzo się pocę. Czuję się naprawdę źle i mam dużo flegmy w gardle. Boli mnie klatka piersiowa i serce bije jak szalone. Śluz, który kaszlę, jest żółtawy."
123,Zapalenie płuc,Ociekam potem i nie mogę złapać oddechu. Gardło mam wypełnione flegmą i czuję się okropnie. Serce mi bije i boli mnie klatka piersiowa. Kaszlam brązowawą wydzieliną.
124,Zapalenie płuc,"Trudno mi oddychać i czuję się naprawdę niekomfortowo. Bardzo się pocę i w gardle pojawia się dużo flegmy. Boli mnie klatka piersiowa i serce bije szybko. Śluz, który kaszlę, jest brązowawy."
125,Zapalenie płuc,Mam problemy z oddychaniem i jestem dość niespokojny. Gardło mam wypełnione flegmą i bardzo się pocę. Serce mi bije i boli mnie w klatce piersiowej. Kaszlam czerwonawym śluzem.
126,Zapalenie płuc,"Nie mogę złapać oddechu i bardzo się pocę. Czuję się naprawdę źle i mam dużo flegmy w gardle. Boli mnie klatka piersiowa i serce bije jak szalone. Śluz, który kaszlę, jest brązowawy i żylasty."
127,Zapalenie płuc,"Ociekam potem i nie mogę złapać oddechu. Gardło mam wypełnione flegmą i czuję się okropnie. Serce mi bije i boli mnie klatka piersiowa. Odkrztuszam lepką, brązowawą wydzielinę."
128,Zapalenie płuc,"Jestem zlany potem i z trudem oddycham. Nie czuję się dobrze i mam dużo śluzu w gardle. Boli mnie klatka piersiowa, a serce bije jak szalone. Odkrztuszam śluz o szkarłatnym kolorze."
129,Zapalenie płuc,"Czuję się bardzo kiepsko, mam wysoką temperaturę, duszność, pocenie się, dreszcze i skrajne zmęczenie. Moje serce bije i kaszlę dużo brązowawej flegmy."
130,Zapalenie płuc,"Mam naprawdę wysoką gorączkę i problemy z oddychaniem. Serce bije mi dość szybko, bardzo się pocę, jest mi zimno i jestem wyczerpana. Zaraz też wykaszlam brązowawą flegmę."
131,Zapalenie płuc,"Mam naprawdę wysoką gorączkę i mam trudności z oddychaniem. Jestem zlany potem i drżę z dreszczy. Jestem dość zmęczony, a moje serce bije jak szalone. Spodziewam się też brązowawej flegmy."
132,Zapalenie płuc,"Mam dreszcze, czuję się zmęczony i nie mogę się otrząsnąć z kaszlu. Kiedy kaszlę, boli mnie klatka piersiowa, a serce bije z prędkością miliona mil na godzinę. Wykrztuszam cuchnącą, rdzawą flegmę."
133,Zapalenie płuc,"Trudno mi oddychać i czuję się naprawdę niekomfortowo. Bardzo się pocę i w gardle pojawia się dużo flegmy. Boli mnie klatka piersiowa i serce bije szybko. Śluz, który kaszlę, jest brązowawy."
134,Zapalenie płuc,"Mam problemy z oddychaniem i naprawdę czuję się niekomfortowo. Obficie się pocę i mam dużo śluzu w gardle. Boli mnie klatka piersiowa, a serce bije jak szalone. Kaszlam ciemnym śluzem."
135,Zapalenie płuc,"Mam wysoką gorączkę i nie mogę złapać oddechu. Obficie się pociłem i ogólnie czułem się chory i słaby. Miałem też dość gęstą i czarną flegmę. Bolała mnie klatka piersiowa, a serce biło szybko."
136,Zapalenie płuc,"Ostatnio odczuwam dreszcze, zmęczenie, kaszel, wysoką gorączkę i trudności w oddychaniu. Dużo się pociłem i po prostu czułem się naprawdę chory i słaby. Miałem też trochę flegmy, która była naprawdę gęsta i ciemna."
137,Zapalenie płuc,"Ostatnio cierpię na dreszcze, letarg, kaszel, wysoką temperaturę i trudności w oddychaniu. Obficie się pociłem i ogólnie czułem się chory i słaby. Miałem też dość gęstą i czarną flegmę."
138,Zapalenie płuc,"Ostatnio odczuwam dreszcze, zmęczenie, kaszel, wysoką gorączkę i trudności w oddychaniu. Dużo się pociłem i po prostu czułem się naprawdę chory i słaby. Miałem też trochę flegmy, która była naprawdę gęsta i ciemna."
139,Zapalenie płuc,"Ostatnio cierpię na dreszcze, letarg, kaszel, wysoką temperaturę i trudności w oddychaniu. Obficie się pociłem i ogólnie czułem się chory i słaby. Miałem też dość gęstą i czerwoną flegmę."
140,Zapalenie płuc,"Ostatnio mam dreszcze, letarg, kaszel, wysoką temperaturę i trudności w oddychaniu. Obficie się pociłem i ogólnie czułem się chory i słaby. Miałem też dość gęstą i czarną flegmę."
141,Zapalenie płuc,"Ostatnio mam wiele problemów z oddychaniem, którym towarzyszą dreszcze, zmęczenie, kaszel i wysoka temperatura. Obficie się pociłem i ogólnie czułem się chory i słaby. Bolała mnie klatka piersiowa, a serce biło szybko."
142,Zapalenie płuc,"Ostatnio cierpię na dreszcze, zmęczenie i kaszel. Strasznie się pociłem, ogólnie źle się czułem i byłem słaby. Miałem też gęstą, czarną flegmę. Bolała mnie klatka piersiowa, a serce biło jak szalone."
143,Zapalenie płuc,"Mam gorączkę i nie mogę złapać oddechu. Strasznie się pociłem, ogólnie źle się czułem i byłem słaby. Miałem też gęstą, czarną flegmę. Serce bije mi jak szalone i boli mnie klatka piersiowa."
144,Zapalenie płuc,"Jestem zlany potem i nie mogę złapać oddechu. Gardło mam zatkane śluzem i jestem nieszczęśliwy. Serce mi bije i boli mnie w klatce piersiowej. Odkrztuszam brązowawy, ciągnący się śluz."
145,Zapalenie płuc,"Jestem zlany potem i z trudem oddycham. Gardło mam zatkane śluzem i czuję się niekomfortowo. Serce mi bije i boli mnie w klatce piersiowej. Odkrztuszam ciemny, ciągnący się śluz."
146,Zapalenie płuc,"Mam duże problemy z oddychaniem. Nie czuję się dobrze i bardzo się pocę. Mam dużo śluzu w gardle i boli mnie klatka piersiowa. Oddycham ciężko, a flegma, którą kaszlę, ma dziwny odcień."
147,Zapalenie płuc,"Mam duże trudności z oddychaniem. Źle się czuję i bardzo się pocę. Boli mnie klatka piersiowa i mam dużo śluzu w gardle. Mam problemy z oddychaniem, a flegma, którą kaszlę, ma dziwny kolor."
148,Zapalenie płuc,"Dużo kaszlę, czuję się niesamowicie zmarznięty i wyczerpany. Mam dość wysoką gorączkę i ciężko mi oddychać. Bardzo się pociłem, ogólnie czułem się słaby i chory. Miałem dość gęstą i czarną flegmę."
149,Zapalenie płuc,"Ostatnio miałem dreszcze, zmęczenie, kaszel, wysoką temperaturę i problemy z oddychaniem. Bardzo się pociłem, ogólnie czułem się słaby i chory. Miałem dość gęstą i czarną flegmę. Moje serce bije dość szybko."
150,Hemoroidy dymorficzne,"Ostatnio dokuczają mi zaparcia, dyskomfort podczas wypróżnień i ból odbytu. Mój odbyt był w stanie zapalnym, a stolec był niezwykle krwawy."
151,Hemoroidy dymorficzne,"Ostatnio cierpię na zaparcia, ból podczas wypróżnień i ból odbytu. Mój stolec też był bardzo krwawy, a odbyt bardzo podrażniony."
152,Hemoroidy dymorficzne,"Ostatnio mam duże trudności z korzystaniem z toalety. Moje wypróżnienia były dla mnie niezwykle niewygodne i trudne.  Mój odbyt był w stanie zapalnym, a stolec był niezwykle krwawy."
153,Hemoroidy dymorficzne,"Ostatnio mam duże problemy z pójściem do łazienki. Kiedy to robię, jest to naprawdę bolesne, a na moim stolcu pojawia się trochę krwi. Odczuwam również ból i podrażnienie w okolicy odbytu."
154,Hemoroidy dymorficzne,"Ostatnio mam duże trudności z korzystaniem z toalety. Kiedy to robię, bardzo boli i zauważyłem trochę krwi w stolcu. W okolicy odbytu również odczuwam dyskomfort i swędzenie."
155,Hemoroidy dymorficzne,"Ostatnio cierpię na zaparcia i naprawdę boli mnie, kiedy idę do łazienki. Zauważyłem też trochę krwi w stolcu, a mój odbyt był bardzo podrażniony."
156,Hemoroidy dymorficzne,"Ostatnio cierpię na silne zaparcia i za każdym razem, gdy idę do toalety, bardzo mnie to boli. Poza tym bardzo swędzi mnie odbyt i zaobserwowałem trochę krwi w stolcu."
157,Hemoroidy dymorficzne,"Ostatnio mam duże problemy z pójściem do łazienki i jest to naprawdę bolesne. Zauważyłem również, że mój stolec był krwawy, a odbyt bardzo podrażniony."
158,Hemoroidy dymorficzne,"Ostatnio odczuwam duży dyskomfort i trudności z korzystaniem z toalety. Dodatkowo zauważyłem, że mój odbyt jest dość obolały, a mój stolec jest krwawy."
159,Hemoroidy dymorficzne,"Ostatnio mam straszne zaparcia i kiedy idę do łazienki, bardzo mnie to boli. Poza tym bardzo swędzi mnie odbyt i zaobserwowałem trochę krwi w stolcu."
160,Hemoroidy dymorficzne,Ostatnio cierpię na zaparcia i pójście do toalety było potwornie niewygodne. Zaobserwowałem także krew w stolcu i pogorszył się stan odbytu.
161,Hemoroidy dymorficzne,"Ostatnio mam duże problemy z pójściem do łazienki. To było naprawdę bolesne i odczuwałem ból w odbycie. Mój stolec również był krwawy, a odbyt bardzo podrażniony."
162,Hemoroidy dymorficzne,"Ostatnio mam duże problemy z korzystaniem z toalety. Było to potwornie niewygodne i czułem ból w odbycie. Mój stolec też był krwawy, a odbyt miał naprawdę stan zapalny."
163,Hemoroidy dymorficzne,"Ostatnio mam problemy z pójściem do toalety. Kiedy próbuję iść, jest to naprawdę niewygodne i bardzo boli mnie odbyt. Miałem też trochę krwi w stolcu i mój odbyt był naprawdę niewygodny."
164,Hemoroidy dymorficzne,"Ostatnio bardzo trudno mi iść do łazienki. Kiedy próbuję iść, jest to naprawdę bolesne i bardzo boli mnie odbyt. Pojawiło się też trochę krwi w stolcu i bardzo swędzi mnie odbyt."
165,Hemoroidy dymorficzne,"Ostatnio mam problemy z korzystaniem z toalety. Jest mi dość trudno iść i boli, kiedy to robię. Odczuwam również ból pośladków i krwawe stolce. Mój odbyt również swędzi i jest wrażliwy."
166,Hemoroidy dymorficzne,"Ostatnio mam problemy z korzystaniem z toalety. Wyruszenie jest niezwykle trudne, a robienie tego boli. Ponadto odczuwam ból pośladków i moje stolce są krwawe. Mój odbyt również swędział i był zaostrzony."
167,Hemoroidy dymorficzne,"Mam zaparcia i bardzo trudno jest mi pójść do łazienki. Kiedy odchodzę, boli mnie i mój stolec jest krwawy. Odczuwam też ból w tyłku, a odbyt bardzo swędzi i jest podrażniony."
168,Hemoroidy dymorficzne,"Ponieważ cierpię na zaparcia, korzystanie z toalety było dość trudne. Kiedy odchodzę, boli mnie i mam krew na stolcu. Mój odbyt swędzi i drażni, odczuwam też pewien dyskomfort w tyłku."
169,Hemoroidy dymorficzne,"Mam zaparcia i bardzo trudno jest mi pójść do łazienki. Kiedy odchodzę, boli mnie i mój stolec jest krwawy. Odczuwam też ból w tyłku, a odbyt bardzo swędzi i jest podrażniony."
